PROVINCIA;MUNICIPIO;ESTACION;MAGNITUD;PUNTO_MUESTREO;ANO;MES;D01;V01;D02;V02;D03;V03;D04;V04;D05;V05;D06;V06;D07;V07;D08;V08;D09;V09;D10;V10;D11;V11;D12;V12;D13;V13;D14;V14;D15;V15;D16;V16;D17;V17;D18;V18;D19;V19;D20;V20;D21;V21;D22;V22;D23;V23;D24;V24;D25;V25;D26;V26;D27;V27;D28;V28;D29;V29;D30;V30;D31;V31
28;079;8;6;28079008_6_48;2018;03;000.3;V;000.4;V;000.3;V;000.3;V;000.3;V;000.4;V;000.4;V;000.4;V;000.3;V;000.3;V;000.3;V;000.4;V;000.4;V;000.3;V;000.3;V;000.4;V;000.3;V;000.3;V;000.4;V;000.4;V;000.4;V;000.4;V;000.5;V;000.3;V;000.3;V;000.4;V;000.4;V;000.4;V;000.2;V;000.2;V;000.3;V
28;079;8;6;28079008_6_48;2018;04;000.3;V;000.3;V;000.3;V;000.3;V;000.4;V;000.4;V;000.3;V;000.3;V;000.3;V;000.3;V;000.4;V;000.4;V;000.4;V;000.4;V;000.3;V;000.3;V;000.4;V;000.4;V;000.3;V;000.3;V;000.3;V;000.3;V;000.4;V;000.3;V;000.4;V;000.4;V;000.4;V;000.2;V;000.2;V;000.3;V;00000;N
28;079;8;6;28079008_6_48;2018;05;000.3;V;000.3;V;000.3;V;000.3;V;000.3;V;000.3;V;000.3;V;000.4;V;000.4;V;000.3;V;000.4;V;000.3;V;000.2;V;000.3;V;000.2;V;000.3;V;000.3;V;000.3;V;000.3;V;000.2;V;000.3;V;000.4;V;000.4;V;000.3;V;000.4;V;000.3;V;000.3;V;000.3;V;000.4;V;000.3;V;000.3;V
28;079;8;6;28079008_6_48;2018;06;000.4;V;000.2;V;000.3;V;000.3;V;000.3;V;000.3;V;000.4;V;000.3;V;000.3;V;000.3;V;000.3;V;000.4;V;000.2;V;000.3;V;000.3;V;000.2;V;000.2;V;000.2;V;000.3;V;000.3;V;000.3;V;000.3;V;000.3;V;000.2;V;000.3;V;000.3;V;000.3;V;000.3;V;000.3;V;000.2;V;00000;N
28;079;8;6;28079008_6_48;2018;07;000.2;V;000.3;V;000.3;V;000.4;V;000.3;V;000.3;V;000.3;V;000.2;V;000.3;V;000.3;V;000.3;V;000.3;V;000.3;V;000.3;V;000.2;V;000.2;V;000.3;V;000.3;V;000.4;V;000.3;V;000.2;V;000.2;V;000.3;V;000.3;V;000.3;V;000.4;V;000.4;V;000.3;V;000.2;V;000.3;V;000.3;V
28;079;8;6;28079008_6_48;2018;08;000.5;V;000.4;V;000.3;V;000.2;V;000.2;V;000.3;V;000.3;V;000.3;V;000.2;V;000.2;V;000.2;V;000.3;V;000.3;V;000.2;V;000.2;V;000.3;V;000.2;V;000.2;V;000.2;V;000.2;V;000.3;V;000.3;V;000.3;V;000.3;V;000.3;V;000.3;V;000.4;V;000.4;V;000.3;V;000.3;V;000.3;V
28;079;8;6;28079008_6_48;2018;09;000.3;V;000.3;V;000.3;V;000.4;V;000.3;V;000.3;V;000.3;V;000.3;V;000.3;V;000.3;V;000.3;V;000.4;V;000.4;V;000.4;V;000.3;V;000.3;V;000.3;V;000.4;V;000.4;V;000.4;V;000.4;V;000.3;V;000.3;V;000.3;V;000.4;V;000.3;V;000.4;V;000.4;V;000.4;V;000.3;V;00000;N
28;079;8;6;28079008_6_48;2018;10;000.3;V;000.4;V;000.4;V;000.4;V;000.5;V;000.5;V;000.2;V;000.3;V;000.3;V;000.3;V;000.4;V;000.3;V;000.5;V;000.2;V;000.3;V;000.5;V;000.4;V;000.4;V;000.3;V;000.3;V;000.3;V;000.5;V;000.5;V;000.7;V;000.6;V;000.6;V;000.3;V;000.3;V;000.3;V;000.3;V;000.4;V
28;079;8;6;28079008_6_48;2018;11;000.4;V;000.4;V;000.5;V;000.4;V;000.3;V;000.4;V;000.4;V;000.4;V;000.3;V;000.3;V;000.3;V;000.4;V;000.5;V;000.4;V;000.4;V;000.4;V;000.3;V;000.3;V;000.4;V;000.4;V;000.4;V;000.4;V;000.4;V;000.5;V;000.3;V;000.4;V;000.6;V;000.8;V;000.6;V;000.6;V;00000;N
28;079;8;6;28079008_6_48;2018;12;000.5;V;000.5;V;000.7;V;001.1;V;000.8;V;000.6;V;000.5;V;000.5;V;001.0;V;001.3;V;000.6;V;000.5;V;000.4;V;000.4;V;000.4;V;000.3;V;000.6;V;000.5;V;000.5;V;000.4;V;000.4;V;000.4;V;000.5;V;000.9;V;000.6;V;000.7;V;000.7;V;000.7;V;000.5;V;000.5;V;000.6;V
28;079;8;7;28079008_7_8;2018;01;00013;V;00027;V;00041;V;00032;V;00026;V;00009;V;00012;V;00043;V;00061;V;00038;V;00030;V;00084;V;00048;V;00014;V;00079;V;00077;V;00068;V;00074;V;00112;V;00100;V;00034;V;00070;V;00100;V;00090;V;00089;V;00022;V;00008;V;00008;V;00055;V;00062;V;00085;V
28;079;8;7;28079008_7_8;2018;02;00085;V;00020;V;00023;V;00010;V;00028;V;00018;V;00030;V;00027;V;00086;V;00016;V;00038;V;00021;V;00044;V;00028;V;00042;V;00045;V;00023;V;00006;V;00018;V;00016;V;00011;V;00028;V;00030;V;00043;V;00028;V;00063;V;00055;V;00044;V;00000;N;00000;N;00000;N
28;079;8;7;28079008_7_8;2018;03;00017;V;00040;V;00014;V;00010;V;00023;V;00026;V;00021;V;00023;V;00026;V;00016;V;00009;V;00021;V;00031;V;00025;V;00021;V;00023;V;00014;V;00011;V;00022;V;00013;V;00010;V;00030;V;00037;V;00008;V;00006;V;00021;V;00018;V;00041;V;00007;V;00006;V;00007;V
28;079;8;7;28079008_7_8;2018;04;00009;V;00014;V;00017;V;00016;V;00034;V;00028;V;00012;V;00008;V;00018;V;00018;V;00024;V;00021;V;00020;V;00020;V;00012;V;00013;V;00029;V;00029;V;00014;V;00011;V;00007;V;00013;V;00018;V;00021;V;00017;V;00015;V;00018;V;00008;V;00007;V;00010;V;00000;N
28;079;8;7;28079008_7_8;2018;05;00004;V;00007;V;00023;V;00008;V;00005;V;00004;V;00018;V;00032;V;00012;V;00008;V;00016;V;00006;V;00004;V;00006;V;00003;V;00007;V;00009;V;00009;V;00006;V;00004;V;00011;V;00016;V;00016;V;00013;V;00023;V;00013;V;00015;V;00017;V;00024;V;00021;V;00022;V
28;079;8;7;28079008_7_8;2018;06;00031;V;00004;V;00013;V;00017;V;00016;V;00016;V;00030;V;00021;V;00012;V;00013;V;00017;V;00018;V;00006;V;00008;V;00021;V;00006;V;00003;V;00009;V;00008;V;00011;V;00011;V;00011;V;00004;V;00003;V;00009;V;00010;V;00015;V;00012;V;00007;V;00005;V;00000;N
28;079;8;7;28079008_7_8;2018;07;00006;V;00015;V;00018;V;00023;V;00009;V;00008;V;00007;V;00003;V;00008;V;00005;V;00008;V;00007;V;00008;V;00005;V;00005;V;00008;V;00013;V;00011;V;00023;V;00014;V;00003;V;00005;V;00011;V;00013;V;00019;V;00024;V;00023;V;00005;V;00004;V;00015;V;00015;V
28;079;8;7;28079008_7_8;2018;08;00023;V;00022;V;00007;V;00002;V;00007;V;00006;V;00009;V;00006;V;00006;V;00004;V;00008;V;00005;V;00008;V;00004;V;00006;V;00005;V;00003;V;00002;V;00007;V;00004;V;00007;V;00006;V;00012;V;00005;V;00002;V;00004;V;00019;V;00015;V;00017;V;00010;V;00006;V
28;079;8;7;28079008_7_8;2018;09;00012;V;00004;V;00012;V;00013;V;00014;V;00011;V;00008;V;00008;V;00011;V;00007;V;00009;V;00015;V;00020;V;00012;V;00005;V;00009;V;00015;V;00016;V;00023;V;00019;V;00019;V;00014;V;00005;V;00011;V;00023;V;00009;V;00025;V;00031;V;00013;V;00011;V;00000;N
28;079;8;7;28079008_7_8;2018;10;00008;V;00026;V;00043;V;00043;V;00041;V;00040;V;00003;V;00019;V;00011;V;00025;V;00029;V;00017;V;00053;V;00006;V;00019;V;00046;V;00025;V;00018;V;00016;V;00007;V;00019;V;00056;V;00055;V;00082;V;00068;V;00065;V;00011;V;00005;V;00020;V;00016;V;00035;V
28;079;8;7;28079008_7_8;2018;11;00041;V;00018;V;00054;V;00035;V;00024;V;00024;V;00038;V;00040;V;00009;V;00010;V;00007;V;00033;V;00043;V;00033;V;00033;V;00035;V;00012;V;00008;V;00022;V;00022;V;00029;V;00021;V;00025;V;00042;V;00011;V;00022;V;00072;V;00130;V;00074;V;00059;V;00000;N
28;079;8;7;28079008_7_8;2018;12;00056;V;00044;V;00076;V;00173;V;00124;V;00067;V;00056;V;00050;V;00136;V;00221;V;00087;V;00057;V;00025;V;00032;V;00038;V;00011;V;00076;V;00062;V;00042;V;00035;V;00033;V;00021;V;00055;V;00124;V;00037;V;00096;V;00117;V;00086;V;00027;V;00051;V;00066;V
28;079;8;8;28079008_8_8;2018;01;00047;V;00054;V;00052;V;00050;V;00050;V;00045;V;00047;V;00069;V;00072;V;00066;V;00064;V;00087;V;00075;V;00050;V;00075;V;00076;V;00074;V;00085;V;00101;V;00090;V;00061;V;00066;V;00080;V;00077;V;00073;V;00050;V;00041;V;00038;V;00074;V;00083;V;00093;V
28;079;8;8;28079008_8_8;2018;02;00081;V;00055;V;00059;V;00049;V;00059;V;00053;V;00063;V;00066;V;00095;V;00053;V;00067;V;00060;V;00066;V;00052;V;00068;V;00060;V;00050;V;00037;V;00051;V;00052;V;00047;V;00061;V;00065;V;00081;V;00077;V;00098;V;00077;V;00073;V;00000;N;00000;N;00000;N
28;079;8;8;28079008_8_8;2018;03;00045;V;00070;V;00043;V;00038;V;00055;V;00055;V;00054;V;00062;V;00060;V;00047;V;00029;V;00045;V;00061;V;00055;V;00048;V;00051;V;00047;V;00048;V;00052;V;00043;V;00043;V;00067;V;00075;V;00034;V;00037;V;00057;V;00051;V;00055;V;00027;V;00024;V;00034;V
28;079;8;8;28079008_8_8;2018;04;00047;V;00049;V;00039;V;00040;V;00062;V;00077;V;00048;V;00034;V;00044;V;00054;V;00062;V;00052;V;00056;V;00059;V;00039;V;00043;V;00069;V;00071;V;00049;V;00042;V;00045;V;00051;V;00061;V;00059;V;00063;V;00061;V;00051;V;00031;V;00030;V;00038;V;00000;N
28;079;8;8;28079008_8_8;2018;05;00032;V;00039;V;00053;V;00043;V;00036;V;00031;V;00057;V;00069;V;00056;V;00046;V;00056;V;00035;V;00026;V;00034;V;00027;V;00043;V;00051;V;00053;V;00042;V;00034;V;00051;V;00069;V;00069;V;00058;V;00065;V;00049;V;00046;V;00055;V;00064;V;00056;V;00054;V
28;079;8;8;28079008_8_8;2018;06;00066;V;00034;V;00045;V;00040;V;00046;V;00048;V;00065;V;00049;V;00041;V;00044;V;00044;V;00051;V;00037;V;00043;V;00057;V;00029;V;00027;V;00040;V;00044;V;00052;V;00053;V;00067;V;00040;V;00040;V;00057;V;00057;V;00056;V;00056;V;00044;V;00034;V;00000;N
28;079;8;8;28079008_8_8;2018;07;00031;V;00045;V;00058;V;00066;V;00049;V;00049;V;00047;V;00032;V;00047;V;00041;V;00052;V;00048;V;00048;V;00041;V;00033;V;00038;V;00052;V;00056;V;00071;V;00058;V;00024;V;00031;V;00052;V;00052;V;00064;V;00070;V;00069;V;00039;V;00029;V;00058;V;00063;V
28;079;8;8;28079008_8_8;2018;08;00077;V;00079;V;00050;V;00030;V;00034;V;00053;V;00051;V;00047;V;00035;V;00031;V;00035;V;00033;V;00040;V;00031;V;00031;V;00035;V;00032;V;00018;V;00031;V;00041;V;00052;V;00049;V;00062;V;00043;V;00027;V;00032;V;00072;V;00062;V;00062;V;00048;V;00043;V
28;079;8;8;28079008_8_8;2018;09;00044;V;00037;V;00052;V;00055;V;00049;V;00050;V;00042;V;00045;V;00049;V;00043;V;00047;V;00069;V;00082;V;00067;V;00040;V;00043;V;00056;V;00062;V;00072;V;00080;V;00077;V;00063;V;00050;V;00045;V;00059;V;00039;V;00065;V;00078;V;00065;V;00056;V;00000;N
28;079;8;8;28079008_8_8;2018;10;00045;V;00057;V;00068;V;00077;V;00088;V;00081;V;00023;V;00049;V;00046;V;00056;V;00056;V;00041;V;00068;V;00029;V;00046;V;00062;V;00065;V;00064;V;00050;V;00043;V;00043;V;00066;V;00070;V;00092;V;00092;V;00095;V;00046;V;00032;V;00052;V;00045;V;00057;V
28;079;8;8;28079008_8_8;2018;11;00056;V;00055;V;00069;V;00056;V;00054;V;00049;V;00061;V;00065;V;00038;V;00033;V;00031;V;00064;V;00064;V;00064;V;00061;V;00058;V;00049;V;00047;V;00052;V;00049;V;00056;V;00056;V;00055;V;00067;V;00041;V;00053;V;00072;V;00088;V;00076;V;00072;V;00000;N
28;079;8;8;28079008_8_8;2018;12;00070;V;00062;V;00067;V;00085;V;00086;V;00069;V;00060;V;00065;V;00090;V;00120;V;00080;V;00066;V;00061;V;00069;V;00064;V;00040;V;00081;V;00072;V;00063;V;00058;V;00062;V;00057;V;00047;V;00069;V;00062;V;00079;V;00074;V;00073;V;00053;V;00063;V;00078;V
28;079;8;9;28079008_9_47;2018;01;00005;V;00006;V;00007;V;00007;V;00004;V;00003;V;00005;V;00008;V;00014;V;00008;V;00005;V;00010;V;00014;V;00007;V;00011;V;00012;V;00011;V;00010;V;00015;V;00016;V;00009;V;00010;V;00012;V;00016;V;00019;V;00004;V;00003;V;00004;V;00009;V;00011;V;00012;V
28;079;8;9;28079008_9_47;2018;02;00014;V;00004;V;00005;V;00004;V;00005;V;00004;V;00005;V;00006;V;00014;V;00006;V;00009;V;00006;V;00007;V;00007;V;00012;V;00012;V;00011;V;00003;V;00004;V;00004;V;00004;V;00008;V;00008;V;00013;V;00015;V;00016;V;00013;V;00008;V;00000;N;00000;N;00000;N
28;079;8;9;28079008_9_47;2018;03;00003;V;00010;V;00004;V;00003;V;00004;V;00007;V;00005;V;00008;V;00006;V;00004;V;00004;V;00004;V;00008;V;00006;V;00004;V;00005;V;00005;V;00005;V;00005;V;00004;V;00004;V;00006;V;00009;V;00004;V;00004;V;00005;V;00005;V;00007;V;00005;V;00003;V;00004;V
28;079;8;9;28079008_9_47;2018;04;00005;V;00007;V;00006;V;00003;V;00008;V;00009;V;00004;V;00005;V;00003;V;00004;V;00005;V;00005;V;00006;V;00007;V;00005;V;00005;V;00008;V;00009;V;00009;V;00011;V;00012;V;00012;V;00009;V;00010;V;00010;V;00010;V;00007;V;00008;V;00004;V;00003;V;00000;N
28;079;8;9;28079008_9_47;2018;05;00003;V;00006;V;00006;V;00005;V;00008;V;00006;V;00009;V;00010;V;00011;V;00007;V;00011;V;00006;V;00005;V;00004;V;00004;V;00006;V;00007;V;00010;V;00007;V;00007;V;00007;V;00009;V;00009;V;00009;V;00008;V;00009;V;00008;V;00007;V;00009;V;00008;V;00009;V
28;079;8;9;28079008_9_47;2018;06;00010;V;00006;V;00007;V;00008;V;00005;V;00007;V;00014;V;00010;V;00010;V;00008;V;00007;V;00008;V;00007;V;00010;V;00014;V;00011;V;00007;V;00007;V;00009;V;00012;V;00010;V;00015;V;00018;V;00020;V;00021;V;00022;V;00018;V;00017;V;00016;V;00013;V;00000;N
28;079;8;9;28079008_9_47;2018;07;00008;V;00010;V;00013;V;00013;V;00009;V;00011;V;00014;V;00015;V;00015;V;00018;V;00017;V;00015;V;00020;V;00019;V;00014;V;00012;V;00013;V;00015;V;00015;V;00016;V;00011;V;00012;V;00016;V;00018;V;00015;V;00019;V;00019;V;00013;V;00011;V;00019;V;00015;V
28;079;8;9;28079008_9_47;2018;08;00021;V;00022;V;00030;V;00021;V;00020;V;00029;V;00026;V;00017;V;00012;V;00015;V;00024;V;00024;V;00019;V;00014;V;00017;V;00021;V;00017;V;00012;V;00020;V;00016;V;00018;V;00020;V;00024;V;00025;V;00018;V;00017;V;00021;V;00030;V;00025;V;00031;V;00031;V
28;079;8;9;28079008_9_47;2018;09;00031;V;00035;V;00040;V;00040;V;00034;V;00028;N;00010;V;00011;V;00009;V;00008;V;00009;V;00010;V;00014;V;00012;V;00010;V;00008;V;00010;V;00011;V;00013;V;00013;V;00014;V;00014;V;00010;V;00007;V;00008;V;00011;V;00009;V;00012;V;00012;V;00011;V;00000;N
28;079;8;9;28079008_9_47;2018;10;00005;V;00005;V;00007;V;00006;V;00011;V;00016;V;00003;V;00005;V;00004;V;00008;V;00012;V;00008;V;00013;V;00007;V;00005;V;00010;V;00008;V;00010;V;00006;V;00006;V;00010;V;00012;V;00013;V;00018;V;00017;V;00019;V;00009;V;00004;V;00004;V;00005;V;00007;V
28;079;8;9;28079008_9_47;2018;11;00010;V;00006;V;00010;V;00014;V;00007;V;00005;V;00007;V;00010;V;00004;V;00004;V;00007;V;00007;V;00011;V;00014;V;00012;V;00013;V;00009;V;00008;V;00006;V;00005;V;00007;V;00008;V;00007;V;00013;V;00005;V;00005;V;00010;V;00024;V;00022;V;00013;V;00000;N
28;079;8;9;28079008_9_47;2018;12;00015;V;00020;V;00031;V;00022;V;00027;V;00023;V;00015;V;00015;V;00031;V;00027;V;00017;V;00024;V;00009;V;00007;V;00010;V;00007;V;00010;V;00014;V;00011;V;00011;V;00013;V;00020;V;00016;V;00013;N;00000;N;00018;N;00025;V;00020;V;00009;V;00010;V;00012;V
28;079;8;10;28079008_10_47;2018;01;00009;V;00010;V;00009;V;00010;V;00006;V;00004;V;00005;V;00012;V;00018;V;00011;V;00009;V;00016;V;00017;V;00009;V;00016;V;00018;V;00015;V;00017;V;00022;V;00022;V;00012;V;00015;V;00018;V;00023;V;00025;V;00006;V;00005;V;00006;V;00015;V;00018;V;00019;V
28;079;8;10;28079008_10_47;2018;02;00021;V;00007;V;00009;V;00005;V;00006;V;00007;V;00008;V;00009;V;00021;V;00008;V;00013;V;00009;V;00011;V;00010;V;00016;V;00018;V;00017;V;00005;V;00007;V;00007;V;00007;V;00011;V;00013;V;00021;V;00023;V;00024;V;00016;V;00009;V;00000;N;00000;N;00000;N
28;079;8;10;28079008_10_47;2018;03;00004;V;00011;V;00005;V;00003;V;00006;V;00008;V;00007;V;00010;V;00008;V;00004;V;00005;V;00007;V;00011;V;00008;V;00005;V;00007;V;00007;V;00006;V;00006;V;00006;V;00007;V;00010;V;00013;V;00006;V;00005;V;00007;V;00008;V;00012;V;00006;V;00004;V;00004;V
28;079;8;10;28079008_10_47;2018;04;00007;V;00010;V;00008;V;00006;V;00013;V;00014;V;00006;V;00007;V;00004;V;00005;V;00006;V;00006;V;00008;V;00009;V;00007;V;00006;V;00011;V;00014;V;00018;V;00024;V;00024;V;00023;V;00020;V;00023;V;00022;V;00020;V;00015;V;00013;V;00005;V;00004;V;00000;N
28;079;8;10;28079008_10_47;2018;05;00004;V;00008;V;00009;V;00008;V;00012;V;00009;V;00012;V;00014;V;00015;V;00010;V;00016;V;00009;V;00007;V;00005;V;00006;V;00011;V;00011;V;00012;V;00010;V;00009;V;00010;V;00012;V;00013;V;00013;V;00011;V;00011;V;00010;V;00009;V;00012;V;00010;V;00011;V
28;079;8;10;28079008_10_47;2018;06;00014;V;00007;V;00010;V;00012;V;00010;V;00010;V;00022;V;00015;V;00016;V;00014;V;00012;V;00014;V;00012;V;00017;V;00026;V;00017;V;00013;V;00013;V;00021;V;00028;V;00027;V;00032;V;00033;V;00047;V;00052;V;00053;V;00043;V;00032;V;00031;V;00026;V;00000;N
28;079;8;10;28079008_10_47;2018;07;00017;V;00023;V;00027;V;00031;V;00023;V;00023;V;00029;V;00026;V;00028;V;00029;V;00031;V;00030;V;00039;V;00039;V;00029;V;00022;V;00031;V;00037;V;00037;V;00032;V;00017;V;00024;V;00030;V;00034;V;00033;V;00039;V;00038;V;00026;V;00022;V;00038;V;00035;V
28;079;8;10;28079008_10_47;2018;08;00044;V;00050;V;00064;V;00050;V;00044;V;00068;V;00079;V;00043;V;00026;V;00032;V;00046;V;00046;V;00033;V;00026;V;00030;V;00041;V;00028;V;00020;V;00032;V;00031;V;00032;V;00036;V;00044;V;00037;V;00027;V;00030;V;00042;V;00059;V;00053;V;00055;V;00046;V
28;079;8;10;28079008_10_47;2018;09;00047;V;00062;V;00070;V;00077;V;00062;V;00044;N;00021;V;00019;V;00018;V;00016;V;00018;V;00026;V;00030;V;00025;V;00026;V;00024;V;00027;V;00026;V;00030;V;00030;V;00032;V;00035;V;00028;V;00016;V;00028;V;00025;V;00030;V;00033;V;00031;V;00027;V;00000;N
28;079;8;10;28079008_10_47;2018;10;00013;V;00021;V;00029;V;00027;V;00036;V;00040;V;00011;V;00016;V;00013;V;00016;V;00023;V;00014;V;00023;V;00012;V;00012;V;00021;V;00018;V;00019;V;00011;V;00012;V;00021;V;00029;V;00031;V;00044;V;00040;V;00036;V;00014;V;00006;V;00010;V;00009;V;00012;V
28;079;8;10;28079008_10_47;2018;11;00017;V;00012;V;00019;V;00022;V;00011;V;00012;V;00014;V;00018;V;00009;V;00009;V;00012;V;00014;V;00026;V;00030;V;00024;V;00024;V;00017;V;00014;V;00012;V;00011;V;00013;V;00015;V;00013;V;00023;V;00009;V;00012;V;00020;V;00042;V;00036;V;00020;V;00000;N
28;079;8;10;28079008_10_47;2018;12;00024;V;00029;V;00044;V;00039;V;00043;V;00034;V;00023;V;00023;V;00045;V;00048;V;00033;V;00035;V;00014;V;00014;V;00020;V;00012;V;00023;V;00027;V;00021;V;00019;V;00020;V;00027;V;00022;V;00020;N;00000;N;00033;N;00040;V;00034;V;00017;V;00019;V;00022;V
28;079;8;12;28079008_12_8;2018;01;00066;V;00096;V;00115;V;00099;V;00090;V;00059;V;00066;V;00135;V;00165;V;00124;V;00110;V;00216;V;00149;V;00072;V;00196;V;00193;V;00178;V;00199;V;00273;V;00243;V;00113;V;00174;V;00233;V;00215;V;00210;V;00083;V;00053;V;00049;V;00158;V;00178;V;00223;V
28;079;8;12;28079008_12_8;2018;02;00211;V;00085;V;00094;V;00064;V;00102;V;00080;V;00108;V;00107;V;00226;V;00078;V;00124;V;00092;V;00133;V;00095;V;00131;V;00129;V;00086;V;00045;V;00078;V;00077;V;00063;V;00104;V;00110;V;00147;V;00119;V;00194;V;00161;V;00140;V;00000;N;00000;N;00000;N
28;079;8;12;28079008_12_8;2018;03;00071;V;00131;V;00064;V;00053;V;00090;V;00095;V;00086;V;00098;V;00101;V;00071;V;00042;V;00078;V;00109;V;00093;V;00081;V;00086;V;00069;V;00065;V;00087;V;00062;V;00058;V;00114;V;00131;V;00047;V;00046;V;00089;V;00079;V;00118;V;00039;V;00033;V;00044;V
28;079;8;12;28079008_12_8;2018;04;00060;V;00071;V;00065;V;00065;V;00115;V;00120;V;00066;V;00047;V;00071;V;00082;V;00098;V;00085;V;00087;V;00090;V;00058;V;00064;V;00112;V;00116;V;00070;V;00059;V;00056;V;00071;V;00089;V;00090;V;00089;V;00083;V;00079;V;00044;V;00041;V;00053;V;00000;N
28;079;8;12;28079008_12_8;2018;05;00038;V;00050;V;00088;V;00056;V;00044;V;00036;V;00084;V;00118;V;00075;V;00058;V;00080;V;00044;V;00032;V;00043;V;00032;V;00055;V;00065;V;00066;V;00050;V;00039;V;00069;V;00093;V;00094;V;00077;V;00100;V;00069;V;00068;V;00082;V;00101;V;00088;V;00087;V
28;079;8;12;28079008_12_8;2018;06;00114;V;00041;V;00065;V;00066;V;00071;V;00073;V;00111;V;00081;V;00060;V;00064;V;00070;V;00079;V;00047;V;00055;V;00089;V;00037;V;00032;V;00054;V;00056;V;00069;V;00070;V;00084;V;00046;V;00045;V;00071;V;00073;V;00079;V;00074;V;00055;V;00042;V;00000;N
28;079;8;12;28079008_12_8;2018;07;00040;V;00069;V;00086;V;00102;V;00062;V;00060;V;00058;V;00036;V;00059;V;00048;V;00065;V;00060;V;00061;V;00049;V;00041;V;00051;V;00072;V;00073;V;00107;V;00079;V;00029;V;00039;V;00070;V;00073;V;00093;V;00107;V;00105;V;00046;V;00035;V;00081;V;00085;V
28;079;8;12;28079008_12_8;2018;08;00112;V;00113;V;00061;V;00033;V;00044;V;00063;V;00064;V;00056;V;00044;V;00038;V;00047;V;00041;V;00051;V;00037;V;00041;V;00043;V;00037;V;00021;V;00042;V;00047;V;00063;V;00058;V;00081;V;00051;V;00030;V;00037;V;00102;V;00085;V;00087;V;00063;V;00052;V
28;079;8;12;28079008_12_8;2018;09;00063;V;00044;V;00071;V;00074;V;00071;V;00067;V;00054;V;00057;V;00066;V;00054;V;00060;V;00092;V;00113;V;00086;V;00047;V;00057;V;00080;V;00086;V;00108;V;00109;V;00106;V;00084;V;00058;V;00062;V;00095;V;00053;V;00104;V;00126;V;00086;V;00073;V;00000;N
28;079;8;12;28079008_12_8;2018;10;00057;V;00098;V;00134;V;00143;V;00151;V;00142;V;00028;V;00079;V;00064;V;00095;V;00099;V;00067;V;00149;V;00038;V;00075;V;00133;V;00104;V;00092;V;00075;V;00054;V;00073;V;00152;V;00155;V;00217;V;00196;V;00195;V;00062;V;00039;V;00082;V;00069;V;00112;V
28;079;8;12;28079008_12_8;2018;11;00120;V;00083;V;00151;V;00110;V;00091;V;00085;V;00119;V;00126;V;00052;V;00048;V;00042;V;00114;V;00129;V;00114;V;00112;V;00111;V;00067;V;00059;V;00086;V;00082;V;00101;V;00087;V;00093;V;00132;V;00059;V;00086;V;00181;V;00287;V;00190;V;00163;V;00000;N
28;079;8;12;28079008_12_8;2018;12;00157;V;00129;V;00183;V;00349;V;00276;V;00172;V;00146;V;00141;V;00299;V;00458;V;00213;V;00154;V;00099;V;00119;V;00122;V;00057;V;00197;V;00166;V;00127;V;00112;V;00112;V;00089;V;00131;V;00259;V;00119;V;00227;V;00254;V;00204;V;00095;V;00141;V;00179;V
28;079;8;14;28079008_14_6;2018;01;00038;V;00033;V;00017;V;00017;V;00030;V;00044;V;00035;V;00023;V;00009;V;00014;V;00031;V;00015;V;00008;V;00030;V;00017;V;00014;V;00018;V;00018;V;00007;V;00011;V;00020;V;00013;V;00012;V;00009;V;00009;V;00038;V;00046;V;00047;V;00022;V;00016;V;00013;V
28;079;8;14;28079008_14_6;2018;02;00016;V;00039;V;00032;V;00036;V;00026;V;00031;V;00028;V;00029;V;00012;V;00046;V;00021;V;00034;V;00031;V;00035;V;00020;V;00014;V;00024;V;00051;V;00042;V;00042;V;00047;V;00038;V;00038;V;00027;V;00033;V;00021;V;00027;V;00020;V;00000;N;00000;N;00000;N
28;079;8;14;28079008_14_6;2018;03;00053;V;00031;V;00060;V;00060;V;00050;V;00042;V;00048;V;00035;V;00024;V;00041;V;00069;V;00055;V;00033;V;00030;V;00060;V;00049;V;00050;V;00052;V;00049;V;00056;V;00064;V;00046;V;00026;V;00064;V;00066;V;00046;V;00042;V;00030;V;00056;V;00081;V;00066;V
28;079;8;14;28079008_14_6;2018;04;00049;V;00054;V;00056;V;00062;V;00039;V;00028;V;00051;V;00054;V;00062;V;00049;V;00046;V;00049;V;00053;V;00039;V;00043;V;00058;V;00033;V;00042;V;00068;V;00068;V;00055;V;00048;V;00035;V;00043;V;00047;V;00050;V;00053;V;00064;V;00068;V;00061;V;00000;N
28;079;8;14;28079008_14_6;2018;05;00068;V;00059;V;00048;V;00066;V;00075;V;00078;V;00042;V;00034;V;00056;V;00059;V;00051;V;00069;V;00072;V;00066;V;00084;V;00086;V;00086;V;00071;V;00073;V;00094;V;00067;V;00049;V;00055;V;00063;V;00047;V;00048;V;00060;V;00043;V;00031;V;00046;V;00054;V
28;079;8;14;28079008_14_6;2018;06;00040;V;00079;V;00050;V;00058;V;00052;V;00048;V;00040;V;00040;V;00044;V;00044;V;00053;V;00046;V;00071;V;00066;V;00059;V;00058;V;00080;V;00056;V;00073;V;00073;V;00076;V;00077;V;00093;V;00089;V;00081;V;00075;V;00061;V;00063;V;00073;V;00067;V;00000;N
