id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365
462072,Spectacular Penthouse 95 m² Latina,2296476,Jose Manuel,Centro,Embajadores,40.40817,-3.7102,Entire home/apt,112,2,53,2019-07-14,0.60,1,198
463246,Lovely Apartment Madrid Center,2302267,Carmen,Centro,Palacio,40.41378,-3.71253,Entire home/apt,75,3,11,2019-07-02,0.23,1,254
464307,"LOVELY SUNNY, DOWNTOWN, 2 BR APT.",2307294,Lua & Carlos,Centro,Universidad,40.42204,-3.70481,Entire home/apt,85,3,60,2018-04-24,0.67,1,261
467552,DESIGN PENTHOUSE ALONSO MARTINEZ!,2320165,Fernando,Chamberí,Almagro,40.42744,-3.695,Entire home/apt,90,2,27,2018-12-31,0.31,1,150
468202,BEST STUDIO IN VERY CENTER MADRID FIBRE OPTIC WIFI,2322563,Julio And Sarah,Centro,Justicia,40.42142,-3.70102,Entire home/apt,59,4,243,2019-08-28,2.73,1,312
469231,ATICO PRECIADOS,1408525,Mad4Rent,Centro,Sol,40.41917,-3.70624,Entire home/apt,75,3,45,2019-09-13,0.73,56,328
470132,❤Quiet. Comfort. Superior apartment 1BR*Superhost*,2332600,Rodrigo,Centro,Embajadores,40.40909,-3.70045,Entire home/apt,83,2,38,2018-10-28,0.43,1,218
471198,GRAN VIA - Vlll - MADRID OLD TOWN,1408525,Mad4Rent,Centro,Universidad,40.42408,-3.7038,Entire home/apt,81,3,34,2019-08-30,0.57,56,337
471238,PUERTA DEL SOL - V - MADRID CENTRE,1408525,Mad4Rent,Centro,Sol,40.41588,-3.702,Entire home/apt,82,4,19,2019-07-07,0.22,56,300
471328,PUERTA DEL SOL - Vll -MADRID CENTRE,1408525,Mad4Rent,Centro,Sol,40.41644,-3.70222,Entire home/apt,82,3,130,2019-06-30,1.54,56,312
477652,REINA SOFIA - ll - WITH  TERRACE ,1408525,Mad4Rent,Centro,Embajadores,40.40671,-3.69777,Entire home/apt,83,3,15,2019-05-19,0.20,56,28
477656,Eine Terrasse und der Himmel Madrids,2367126,Carmen,Centro,Palacio,40.41961,-3.70965,Private room,50,3,18,2019-01-02,0.21,1,217
479618,Beautiful Apartments GranVía Madrid,2376101,Apartamentos CalleCultura,Centro,Universidad,40.42708,-3.70967,Entire home/apt,85,4,7,2015-12-07,0.08,3,318
479718,Wanda Stadium. Madrid. 20 minutes from Sol by tube,2376402,Jesús,San Blas - Canillejas,Rosas,40.43004,-3.6038,Entire home/apt,350,3,14,2017-01-02,0.16,1,88
482122,TRAFALGAR - CITY - SPACE & LIGHT,1408525,Mad4Rent,Chamberí,Trafalgar,40.43083,-3.70133,Entire home/apt,88,5,8,2019-03-31,0.13,56,333
483048,IFEMA/AIRPORT very good connections,2391244,Marias&Nacho,Hortaleza,Palomas,40.4509,-3.61261,Private room,60,1,60,2019-07-14,0.79,2,39
488462,"★CENTRICO, AMPLIO Y BONITO ★WIFI★CC",2417075,Alejandro Y Nelia,Chamberí,Trafalgar,40.42859,-3.69859,Entire home/apt,85,1,324,2019-09-04,3.67,4,325
489190,Gorgeous attic in Madrid (center),2419064,Laura,Moncloa - Aravaca,Argüelles,40.42466,-3.71361,Entire home/apt,190,2,27,2019-01-01,0.31,2,0
492221,CENTRICO EN EL BARRIO DE LA LATINA,2433045,Manuel,Centro,Palacio,40.4121,-3.70872,Entire home/apt,69,2,189,2019-07-14,2.22,1,316
493238,ElRastro-Plaza Mayor. Air cond-WIFI,2436735,Gemma,Centro,Embajadores,40.40659,-3.70684,Entire home/apt,50,4,201,2019-09-10,2.28,1,5
497706,Peaceful apartment in Madrid Centre,2456671,José & María,Retiro,Jerónimos,40.40745,-3.68286,Entire home/apt,60,1,192,2019-09-09,2.24,4,232
499911,2 bedroom apartment downtown Madrid,2467212,Joël,Centro,Embajadores,40.41256,-3.70116,Entire home/apt,97,4,143,2019-09-11,1.75,1,241
500742,"Near Retiro Park,Madrid 28007 Spain",2470700,Jaime,Retiro,Niño Jesús,40.41115,-3.67109,Entire home/apt,110,4,0,,,1,48
502918,Cozy room in penthouse in Madrid's heart,2480913,Elvira,Centro,Cortes,40.41159,-3.69356,Private room,45,3,73,2019-09-09,1.77,1,279
506956,PRECIOSO APTO. CENTRICO EN MADRID,1932547,Nieves,Ciudad Lineal,Concepción,40.44164,-3.649,Entire home/apt,52,1,347,2019-09-17,7.89,1,55
507614,Malasaña: Amazing&extremely central 2BD flat,2501740,Moises&Cristina + Little Sophie&Eli,Centro,Universidad,40.42306,-3.70524,Entire home/apt,84,3,22,2019-07-09,0.25,3,97
510973,HABITACION CÉNTRICA EN PISO NUEVO,2517520,Ruben,Centro,Cortes,40.4142,-3.70129,Private room,60,2,4,2017-09-10,0.14,1,323
514917,"Nice room, nice flat",83531,Abdel,Latina,Cármenes,40.40393,-3.74182,Private room,17,4,27,2018-07-27,0.32,2,48
515008,BIG BED & VERY NICE ROOM YELLOW.,2536524,Marina,San Blas - Canillejas,Arcos,40.42181,-3.6123,Private room,25,10,20,2019-03-30,0.24,5,342
515339,ORIGINAL next to Royal Palace!!!,2538187,Pe,Centro,Palacio,40.41327,-3.71071,Entire home/apt,63,2,112,2019-08-09,2.55,1,344
518208,BIG BED & VERY NICE ORANGE ROOM.,2536524,Marina,San Blas - Canillejas,Hellín,40.42855,-3.61474,Private room,25,10,15,2019-07-01,0.19,5,334
518511,"Central, cheery, light, historic",1150912,Andrew,Centro,Embajadores,40.41117,-3.70399,Private room,40,2,8,2018-06-29,0.12,1,230
521162,Cozy apartment in Madrid center,2561320,Raúl,Centro,Embajadores,40.41289,-3.70065,Entire home/apt,85,2,58,2018-07-15,0.71,9,0
521329,Nice&perfect location singel room,2563986,Elena,Chamartín,Hispanoamérica,40.45783,-3.68791,Private room,30,30,0,,,4,261
521367,Penthouse with terrace in SOL-WIFI,2564339,Alfonso & Guillermo,Centro,Sol,40.41595,-3.70281,Entire home/apt,67,3,104,2019-09-13,1.21,11,133
522563,Beautiful loft in downtown Madrid,1652272,Xuan,Centro,Palacio,40.41041,-3.71092,Entire home/apt,75,2,79,2019-09-15,1.30,2,333
524003,NEXT TO PLAZA MAYOR STATELY BUILDNG,2576044,Angel,Centro,Embajadores,40.41273,-3.70154,Private room,65,2,350,2019-09-12,4.13,1,313
526162,Single room in shared flat. Central,2249249,David,Retiro,Pacífico,40.40495,-3.6749,Private room,19,2,1,2012-08-04,0.01,1,0
526513,Sol.  Your home in Madrid´s Heart,1134989,Rut Y Óscar,Centro,Sol,40.41702,-3.70744,Entire home/apt,39,2,463,2019-09-17,5.24,1,328
531677,Bright room in the Gran Via!!!!,2613319,David,Centro,Universidad,40.42216,-3.70123,Private room,34,2,483,2019-09-16,5.68,1,106
531854,Cozy GRAN VIA PENTHOUSE WiFi A/C,2569497,Elena,Centro,Universidad,40.42323,-3.7065,Entire home/apt,55,2,458,2019-09-04,5.23,2,305
533450,Apartment in the center of Madrid,2619962,Mauricio,Centro,Cortes,40.41337,-3.70013,Private room,24,1,372,2019-08-31,4.25,1,163
536310,Room....Madrid CENTER,2634967,Pati,Chamberí,Trafalgar,40.43301,-3.70383,Private room,40,120,0,,,2,364
536574,Junior Rent,447969,Javier,Arganzuela,Delicias,40.39465,-3.69329,Entire home/apt,70,3,3,2015-10-14,0.06,1,0
537234,Single Naranja en casa de artista,2638528,Miguel,Arganzuela,Palos de Moguer,40.40119,-3.69141,Private room,22,1,9,2017-07-09,0.10,2,31
540937,MELROSEPIES APARTMENT / CITY CENTRE,2659070,Ana,Centro,Embajadores,40.41019,-3.70201,Entire home/apt,56,2,224,2019-08-31,2.55,3,57
541406,Enjoy madrid with all your family,2661721,Tony,Ciudad Lineal,Costillares,40.46927,-3.66467,Entire home/apt,300,5,0,,,1,0
544736,SUNNY & EASY ACCESIBLE BEDROOM,1284868,Rocio,Chamartín,Hispanoamérica,40.45762,-3.67669,Private room,23,2,34,2018-09-23,0.44,2,201
545174,MADRID - MONCLOA ,2680319,Paula,Chamberí,Gaztambide,40.43533,-3.7128,Entire home/apt,40,1,4,2015-06-30,0.06,1,0
548212,Single room with private bathroom,2709614,Maite,Moncloa - Aravaca,Argüelles,40.42599,-3.71691,Private room,38,3,60,2018-07-01,0.72,1,323
548995,CHIC and CENTRAL apartment +WIFI,2673517,Sylvia,Retiro,Ibiza,40.41813,-3.67742,Entire home/apt,90,5,134,2019-07-09,1.59,1,133
549483,Puerta del Sol: It´s Perfect!!!!,1091014,Carlos Joaquín,Centro,Cortes,40.41451,-3.70359,Entire home/apt,99,3,34,2019-07-14,0.40,4,335
549664,SPACIOUS ROOM WITH BATHROOM,2702003,Arancha,Villa de Vallecas,Casco Histórico de Vallecas,40.37081,-3.61397,Private room,50,7,1,2015-04-21,0.02,1,89
551966,YOUR HOME IN THE HEART OF MADRID,2659765,Inma,Centro,Embajadores,40.40818,-3.70351,Entire home/apt,65,30,216,2019-06-03,2.49,1,0
552183,Nice apartment. historic center Mad,2713304,Belén,Centro,Cortes,40.41411,-3.6981,Private room,30,2,238,2019-09-15,2.71,1,324
555117,Cute Bedroom in Serrano Street,2727360,Silvia,Salamanca,Recoletos,40.42718,-3.68662,Private room,33,3,2,2015-12-09,0.04,1,349
557402,centrico a 5 minutos de plaza mayor,2740430,Marilu,Centro,Embajadores,40.40808,-3.71001,Private room,35,1,1,2019-06-28,0.36,1,362
558690,Bº Salamanca -5pax -3bedrooms - 2wc,2747005,Maribel,Salamanca,Goya,40.42331,-3.66955,Entire home/apt,105,5,64,2019-07-10,0.88,3,204
560941,Serrano apartment,596469,Gabriel Avalos,Salamanca,Recoletos,40.42314,-3.68952,Hotel room,100,5,23,2019-08-30,0.32,30,311
565152,wonderful aparment in lavapies !!,2779192,Wanda,Centro,Embajadores,40.40762,-3.6994,Entire home/apt,57,2,157,2019-07-30,2.48,1,156
566241,LOVELY APARTMENT CLOSE TO REINA SOFIA MUSEUM,2785251,Susana,Centro,Embajadores,40.40748,-3.69762,Entire home/apt,50,180,30,2014-03-04,0.35,2,183
568190,"Rooms to rent to students,tourists ",2795931,Pilar,Latina,Puerta del Angel,40.40986,-3.72869,Private room,20,2,195,2019-03-07,2.37,1,1
570158,Stanza- Carina,2347489,Jeanet,Chamberí,Rios Rosas,40.4455,-3.70382,Private room,22,2,27,2018-12-02,0.32,1,321
572048,Rooms to rent in a shared flat,1689652,Alfredo,Centro,Universidad,40.42763,-3.70498,Private room,30,3,0,,,1,0
576487,HOUSE IN BARAJAS CLOSE TO AIRPORT AND IFEMA,2312712,Pilar,Barajas,Casco Histórico de Barajas,40.4739,-3.57699,Entire home/apt,78,1,361,2019-09-05,4.27,1,127
578731,"CENTRIC, QUIET, BRIGHT APARTMENT.",2847013,Santiago,Centro,Universidad,40.42535,-3.70751,Entire home/apt,95,2,318,2019-09-16,3.66,5,312
578837,Studio in the heart of Madrid -WIFI,2847360,Sara,Chamberí,Trafalgar,40.43186,-3.70346,Entire home/apt,60,366,102,2019-01-04,1.21,1,90
580687,In the heart of Madrid.,2857508,Yolanda,Centro,Cortes,40.41361,-3.69715,Entire home/apt,67,2,225,2019-09-13,5.75,1,215
581691,Central Quiet Cozy A/C + WiFi,2864064,Oscar Vanessa Javi,Centro,Embajadores,40.4094,-3.70203,Entire home/apt,33,1,323,2019-09-09,3.72,23,92
586726,Good Karma - Madrid Rio Penthouse ,2566589,Ronit And Fred,Moncloa - Aravaca,Casa de Campo,40.4246,-3.72876,Entire home/apt,85,30,30,2016-08-18,0.42,1,61
588382,Apartment in the center of Madrid,2902269,Ane,Centro,Embajadores,40.41169,-3.70166,Entire home/apt,190,2,5,2014-05-19,0.07,1,0
588518,Penthouse with Stunning Balcony Near Plaza Mayor,2267893,Ana,Centro,Palacio,40.41601,-3.71011,Entire home/apt,165,4,53,2019-08-25,0.88,1,171
590710,Single/Double private room,2913511,Amparo,Usera,San Fermín,40.36701,-3.68667,Private room,30,7,53,2019-07-01,0.62,2,160
594298,"Great Design, Views and Location",153391,Fernando,Centro,Sol,40.41871,-3.70607,Entire home/apt,105,1,378,2019-08-20,4.46,6,3
595055,ROOM DUPLEX-ATICO NEAR MADRID RIO,2940355,Teresa,Carabanchel,Comillas,40.39729,-3.71447,Private room,24,2,19,2019-06-26,0.22,1,264
597038,Golden Mile. Posh duplex. Grand views. Five Stars.,2952250,Sofía,Retiro,Jerónimos,40.41876,-3.68852,Entire home/apt,155,2,114,2018-04-04,1.45,2,78
598771,Atocha Attic - Unbeatable Location,2678039,Miguel,Arganzuela,Palos de Moguer,40.40588,-3.69631,Entire home/apt,85,3,69,2019-09-01,0.92,1,0
599134,Cosy Plaza Mayor apartment in central Madrid,1567773,Lara,Centro,Sol,40.41432,-3.70656,Private room,30,30,7,2017-12-05,0.08,1,90
599977,CENTRAL STUDIO FLAT,2960080,IVAN And PIETRO,Centro,Universidad,40.42469,-3.7088,Entire home/apt,37,2,370,2019-09-04,4.28,9,30
600476,Sunny loft in Gran Vía / Chueca,2184051,Emilio,Centro,Justicia,40.4201,-3.70105,Entire home/apt,75,1,455,2019-09-13,5.32,4,316
603958,Beautiful apartment  - near GranVía,2376101,Apartamentos CalleCultura,Centro,Universidad,40.42575,-3.70844,Entire home/apt,85,4,3,2017-11-11,0.07,3,300
604150,El Rincón de Serrano,2990747,Raúl,Salamanca,Castellana,40.4314,-3.68543,Entire home/apt,110,6,2,2013-09-19,0.03,1,48
604395,501-ROOM WITH KEY CENTER 15 MIN,2991670,Julian,Salamanca,Guindalera,40.43547,-3.66974,Private room,19,1,52,2019-09-01,0.73,11,234
604632,habitacion luminosa madrid-centro,2993477,Luna,Tetuán,Berruguete,40.45721,-3.70383,Private room,29,1,36,2019-07-07,0.68,3,266
605339,NiceStay_HighValue_Orange RoomWIFI,2783896,Ivaylo,Latina,Lucero,40.40883,-3.74118,Private room,19,3,147,2019-09-04,1.72,2,55
605697,Studio ideal for students,2999728,Carlos,Arganzuela,Palos de Moguer,40.40402,-3.69002,Entire home/apt,25,7,11,2014-08-05,0.13,1,0
606923,Habitación+baño+cocina privada -Aravaca - Madrid,2581715,Myriam,Moncloa - Aravaca,Aravaca,40.45121,-3.78515,Private room,24,2,11,2019-09-06,1.16,1,49
607548,Attic with views and large Terrace,3010452,Aurora,Puente de Vallecas,Palomeras Bajas,40.39224,-3.66378,Private room,45,2,3,2014-04-21,0.04,1,0
608742,Central and quiet.,3017315,Cristina,Centro,Palacio,40.41706,-3.70948,Entire home/apt,65,3,413,2019-09-17,4.76,5,39
610675,"Beautiful attic, best location.",2174652,María,Centro,Sol,40.41794,-3.70126,Entire home/apt,70,3,7,2015-08-17,0.08,1,0
616027,"Quiet room well located, Av.America",3053021,Sonia,Chamartín,Prosperidad,40.44098,-3.67715,Private room,23,1,74,2018-09-19,0.87,1,0
618406,Modern Loft Duplex in Madrid near of Metro & Park,3062041,Luis,Villa de Vallecas,Santa Eugenia,40.38263,-3.61486,Entire home/apt,60,3,97,2019-06-11,1.13,1,96
618576,Puerta del Sol - Palacio Real.,3017315,Cristina,Centro,Palacio,40.41715,-3.71054,Entire home/apt,70,3,267,2019-09-13,3.13,5,30
625566,DUPLEX AT MADRID CENTER WITH POOL,2773350,Ainhoa,Arganzuela,Acacias,40.40415,-3.70411,Entire home/apt,60,2,25,2017-01-02,0.33,1,0
625700,Big room whith light,2634967,Pati,Chamberí,Trafalgar,40.43322,-3.70364,Private room,50,120,4,2018-12-23,0.14,2,270
627873,Chic & Cool Loft,3117754,Natalia,Chamberí,Trafalgar,40.43086,-3.7027,Entire home/apt,140,2,184,2019-01-06,2.15,3,271
628394,Luxurious duplex (3 floors) in Sol,3121587,Ixchel,Centro,Sol,40.41653,-3.70308,Entire home/apt,250,1,64,2019-07-30,0.75,4,0
631737,"Chamartin, Large, Warm, Calm & lux",3141727,Esther,Chamartín,Castilla,40.47267,-3.67553,Entire home/apt,75,3,1,2012-09-14,0.01,1,0
642863,"Malasaña, Madrid, private room",3214130,Gloria,Centro,Universidad,40.4232,-3.70441,Private room,45,4,40,2019-06-05,0.48,3,17
642902,Gran Castellana Lux,368907,Miguel,Chamberí,Rios Rosas,40.44153,-3.69457,Entire home/apt,197,3,27,2019-08-27,0.36,2,132
643471,CHEAP & NICE B&B IN MADRID CENTRE,3290138,Juan Jesus,Centro,Embajadores,40.41383,-3.70515,Private room,20,3,53,2018-05-16,0.73,2,0
644592,231 -  ROOM FOR TWO WITH WIFI,2991670,Julian,Salamanca,Guindalera,40.43545,-3.67156,Private room,16,1,44,2019-08-19,0.51,11,312
644603,Room for two in centric zone with wifi,2991670,Julian,Salamanca,Guindalera,40.43404,-3.67119,Private room,22,4,45,2019-08-04,0.53,11,201
644656,Room NEXT TO THE METRO!!,3226403,Lili,Ciudad Lineal,Pueblo Nuevo,40.4246,-3.63936,Private room,25,7,0,,,2,292
645934,Fantastic B&B beside the Opera,3235676,Ana,Centro,Palacio,40.42084,-3.71247,Private room,70,3,99,2019-07-13,1.17,1,176
647207,pequeño loft Plaza  Legazpi Madrid,3244793,Lorenzo,Arganzuela,Legazpi,40.38994,-3.69309,Entire home/apt,39,3,311,2019-09-10,3.68,1,269
647376,LA LATINA AMAZING NEIGHBORHOOD !!,1091014,Carlos Joaquín,Centro,Embajadores,40.41291,-3.70686,Entire home/apt,125,3,11,2019-05-12,0.14,4,350
647891,Madrid Big large room 25m2,3249358,Daniel,Chamberí,Gaztambide,40.43308,-3.71233,Private room,40,1,53,2019-02-20,0.78,1,55
655514,Room for one or two people,3226403,Lili,Ciudad Lineal,Pueblo Nuevo,40.42474,-3.64048,Private room,30,1,0,,,2,322
656520,"Studio in Lavapies , Madrid",1375487,Juan Carlos,Centro,Embajadores,40.40863,-3.7042,Entire home/apt,65,5,24,2019-02-22,0.28,1,294
659887,Habitación amplia y comoda centro Madrid,3329487,Nicolás,Retiro,Pacífico,40.40416,-3.68172,Private room,29,14,5,2018-12-30,0.12,2,283
661688,Habitacion 4,845399,Daniel,Centro,Universidad,40.42274,-3.70298,Private room,30,1,85,2019-05-05,1.00,10,165
663761,"helles Zimmer, ruhig, komfortabel..",3352121,Fran&Joni,Villa de Vallecas,Casco Histórico de Vallecas,40.37254,-3.62278,Private room,22,1,4,2015-12-06,0.08,1,0
668753,Sunny bdm. One of Madrid best areas,3385307,Iguacel,Chamberí,Trafalgar,40.43143,-3.70215,Private room,45,4,78,2019-06-30,1.07,2,323
675713,Cosy Lofts-breakfast heart Madrid,3432379,Rafael,Centro,Cortes,40.415,-3.69808,Entire home/apt,80,3,9,2017-06-27,0.11,1,329
676566,Up to 4 people flat central Madrid,3317937,Félix,Retiro,Pacífico,40.40392,-3.68147,Entire home/apt,75,3,87,2019-08-20,1.06,1,230
678732,GRANDE - 3 HAB ★ CENTRO ★ WIFI ★ AC,2417075,Alejandro Y Nelia,Chamberí,Trafalgar,40.43302,-3.70336,Entire home/apt,149,1,304,2019-08-06,3.71,4,308
680784,Habitacion Madrid Centro MUY BIEN SITUADO!,3466426,Pedro,Centro,Universidad,40.42242,-3.7059,Private room,45,3,7,2019-07-31,0.09,1,271
681336,Central family friendly apartment,3469687,Jose,Moncloa - Aravaca,Argüelles,40.4292,-3.71778,Entire home/apt,80,2,20,2019-03-18,0.24,1,0
683208,Four bedroom modern apartment in Madrid,9228673,Home At Homes,Salamanca,Lista,40.43302,-3.67725,Entire home/apt,210,5,51,2019-06-05,0.62,17,271
683401,ROOM FOR STUDENT,3483233,Maria,Puente de Vallecas,Numancia,40.3973,-3.66253,Private room,25,2,5,2018-12-14,0.30,3,292
683969,I share my flat.Two (Website hidden by Airbnb) .,3487329,KMitocondria,Carabanchel,Puerta Bonita,40.37754,-3.74276,Entire home/apt,20,1,1,2015-08-26,0.02,1,0
684564,"ROYAL PALACE, OPERA, PLAZA MAYOR, LATINA, SOL",1941314,Xavier,Centro,Palacio,40.41853,-3.70927,Entire home/apt,108,2,134,2019-08-09,1.84,1,182
685152,house-hotel,3494012,Farah Maria,Hortaleza,Pinar del Rey,40.46776,-3.65147,Entire home/apt,155,2,61,2019-08-25,1.43,5,312
686041,Lovely room for relax in Madrid,3508577,Eva,Hortaleza,Valdefuentes,40.49129,-3.64937,Private room,40,1,12,2019-07-15,0.22,1,363
688795,PENTHOUSE MODERN PLAZA MAYOR VIEW,1732442,Anouk,Centro,Sol,40.41703,-3.70656,Entire home/apt,75,2,109,2019-08-25,1.32,9,337
689099,Lujo a tu alcance,3357259,Mercedes,Ciudad Lineal,Costillares,40.47546,-3.67267,Private room,40,1,15,2017-12-22,0.18,1,190
691344,hab individual  en madrid,655088,Elsa,Arganzuela,Delicias,40.40045,-3.69696,Private room,23,3,72,2019-09-13,0.86,3,26
691458,Habitación doble  luminosa,655088,Elsa,Arganzuela,Delicias,40.40047,-3.69574,Private room,37,2,21,2018-10-21,0.40,3,78
692358,Amazing 11th floor with a/a for 8 people,3540348,Angeles & Román,Villaverde,Los Angeles,40.36121,-3.69627,Entire home/apt,98,3,151,2019-09-10,1.80,10,142
692855,LOVELY APT AT THE CENTER: LA LATINA,3544353,Miguel,Centro,Palacio,40.41263,-3.70942,Entire home/apt,75,3,210,2019-08-31,2.50,1,54
694867,Tranquilo y cómodo apartamento en Madrid 5PAX,3540348,Angeles & Román,Villaverde,Los Angeles,40.3556,-3.69829,Entire home/apt,75,3,145,2019-09-08,2.39,10,143
695909,Madrid Central Modern Apartment,3021792,Jose,Centro,Universidad,40.42557,-3.7055,Entire home/apt,80,2,192,2019-08-31,4.01,1,256
696928,alquilo habitación,3569462,Claudia,Salamanca,Lista,40.43053,-3.67277,Shared room,60,2,45,2019-05-19,1.22,2,342
697858,Cosy double room Madrid,3571619,Fernando,Tetuán,Bellas Vistas,40.4565,-3.70814,Private room,35,1,32,2019-06-30,3.22,1,0
700756,Tu hogar en Madrid.WIFI,3534151,Eva,Retiro,Adelfas,40.39912,-3.67007,Entire home/apt,65,3,209,2019-09-16,2.56,1,307
704155,Apartment  in the center of Madrid,3606346,José,Centro,Embajadores,40.41331,-3.7051,Entire home/apt,73,2,232,2019-08-19,2.76,8,116
706835,ROOM FOR STUDENT,3483233,Maria,Puente de Vallecas,Numancia,40.39707,-3.66243,Private room,25,2,10,2018-12-18,0.13,3,292
707232,Casa señorial en Madrid B. & B.,3477002,Carmen,Chamberí,Vallehermoso,40.44121,-3.71228,Private room,60,3,61,2019-06-15,0.90,1,332
707670,Apartamento Arguelles  dos habitaciones,3540591,Max,Centro,Universidad,40.4292,-3.70674,Entire home/apt,70,3,11,2019-01-01,0.15,8,261
708275,"""Great Velazquez Apartment & Area""",2785251,Susana,Chamartín,El Viso,40.44371,-3.68319,Entire home/apt,50,270,5,2013-07-28,0.06,2,48
709208,Apartment in the heart of Madrid,3648882,Luz,Centro,Sol,40.41674,-3.70743,Entire home/apt,69,2,512,2019-09-15,6.06,1,316
710156,AIRPORT/IFEMA INDIVIDUAL BATHROOM,3654886,Sara,Barajas,Alameda de Osuna,40.45347,-3.59199,Private room,29,1,176,2019-08-09,2.08,3,0
710870,Stay in the heart of Madrid,3654108,Gudula,Chamberí,Arapiles,40.43553,-3.71006,Private room,23,1,426,2019-09-15,5.59,3,317
714983,Large and bright 4 bedroom 2wc flat,2747005,Maribel,Moratalaz,Media Legua,40.41168,-3.65315,Entire home/apt,125,5,54,2019-07-08,0.82,3,264
715965,Apartment best location in town!,3689490,Eva,Centro,Sol,40.41521,-3.70333,Entire home/apt,99,3,19,2017-11-18,0.23,1,256
716232,Loft near Metro - 75m2 - 5pax - 2wc,2747005,Maribel,Ciudad Lineal,Concepción,40.43716,-3.65187,Entire home/apt,85,7,22,2019-07-24,0.32,3,292
716292,Just in the centre: Malasaña/Chueca,3691303,Paloma,Centro,Universidad,40.42497,-3.70271,Entire home/apt,72,3,73,2019-06-22,1.07,2,260
717313,Unique stylish near Royal Palace,3698406,Arman,Centro,Palacio,40.41173,-3.71225,Entire home/apt,100,3,147,2019-09-15,1.74,1,315
721057,City Centre NO HIGH WEEKEND RATES,1954334,Mike,Centro,Embajadores,40.40912,-3.70064,Entire home/apt,55,2,593,2019-09-13,7.03,1,232
721377,40M2 LOFT GREAT FOR STUDENT 100M WF,3724500,Lucrecia,Fuencarral - El Pardo,Valverde,40.50171,-3.6903,Entire home/apt,50,7,24,2019-08-02,0.29,1,198
722199,Habitación en Zona Tranquila Madrid,3726310,Alex,Puente de Vallecas,Entrevías,40.37979,-3.67426,Private room,22,1,1,2015-05-02,0.02,1,261
723088,LOVELY FLAT IN PLAZA DE CHUECA,2555202,Norah,Centro,Justicia,40.42556,-3.70067,Entire home/apt,75,3,150,2019-09-10,1.78,1,174
